clrmamepro (
	rom ( name ct_mr0.rom size 524288 crc ba73c49e )
	rom ( name ct_mr1.rom size 524288 crc 1c9badbd )
	rom ( name ct_mr2.rom size 524288 crc 8c796707 )
	rom ( name ct_mr3.rom size 524288 crc 1ac2a461 )
	rom ( name ct_mr4.rom size 262144 crc b84fda09 )
	rom ( name ct_mr5.rom size 262144 crc cef0a821 )
	rom ( name ct_mr6.rom size 262144 crc 617530fc )
	rom ( name ct_mr7.rom size 262144 crc a8b773f1 )
	rom ( name ct_mr8.rom size 262144 crc 9963a6be )
	rom ( name ic-25 size 131072 crc 3221c755 )
	rom ( name ic-26 size 131072 crc c46b2e63 )
)

game (
	name ctribeb
	description "ctribeb"
	rom ( name ct_ep1.rom size 131072 crc 9cfa997f )
	rom ( name ct_ep3.rom size 131072 crc 2ece8681 )
)

game (
	name cuebrick
	description "cuebrick"
	rom ( name 903-d07.10n size 65536 crc fc0edce7 )
	rom ( name 903-e13.10s size 65536 crc 4fb5fb80 )
	rom ( name 903-e11.10r size 65536 crc 5c41faf8 )
	rom ( name 903-d06.8n size 65536 crc b2cef6fe )
	rom ( name 903-e09.6r size 65536 crc 2a77554d )
	rom ( name 903-e10.8r size 65536 crc 417576d4 )
	rom ( name 903-e12.8s size 65536 crc 883e3097 )
	rom ( name 903-e14.d8 size 16384 crc ddbebbd5 )
	rom ( name 903-e04.4n size 65536 crc bf9c7927 )
	rom ( name 903-e05.6n size 65536 crc 8b556220 )
	rom ( name 903-e08.4r size 65536 crc c0a430c1 )
	rom ( name 903-d03.10a size 32768 crc 455e855a )
)

game (
	name curvebal
	description "curvebal"
	rom ( name cb-bg-0.chp size 4096 crc d666a179 )
	rom ( name cb-bg-1.chp size 4096 crc 5e34ff4e )
	rom ( name cb-fg-0.chp size 8192 crc e3a8230e )
	rom ( name cb-fg-1.chp size 8192 crc 1b7b7f94 )
	rom ( name cb-fg-2.chp size 8192 crc 065131af )
	rom ( name cb-fg-3.chp size 8192 crc 9c9452fe )
	rom ( name cb-rom-0.chp size 8192 crc 401fc7e3 )
	rom ( name cb-rom-1.chp size 8192 crc eb1e08bd )
	rom ( name cb-rom-2.chp size 8192 crc d46c3db5 )
	rom ( name cb-rom-3.chp size 8192 crc 72ad4d45 )
	rom ( name drom.sbd size 4096 crc cecece88 )
	rom ( name yrom.sbd size 4096 crc 4c313d9b )
)

game (
	name cutieq
	description "cutieq"
	rom ( name cutieq.4c size 2048 crc 0e1618c9 )
	rom ( name cutieq.1k size 8192 crc 6486cdca )
)

game (
	name cworld
	description "cworld"
	rom ( name cw01.bin size 131072 crc f4368f5b )
	rom ( name cw05.bin size 32768 crc d3c1723d )
	rom ( name cw06.bin size 131072 crc d71ed4a3 )
	rom ( name cw07.bin size 131072 crc d419ce08 )
	rom ( name cw08.bin size 131072 crc 6c80da3c )
	rom ( name cw09.bin size 131072 crc 7607da71 )
	rom ( name cw10.bin size 131072 crc 6f0e639f )
	rom ( name cw11.bin size 131072 crc 130bd7c0 )
	rom ( name cw16.bin size 131072 crc f90217d1 )
	rom ( name cw17.bin size 131072 crc c953c702 )
	rom ( name cw18.bin size 131072 crc be6ee0c9 )
	rom ( name cw19.bin size 131072 crc 51fc5532 )
	rom ( name cw20.bin size 131072 crc 58381d58 )
	rom ( name cw21.bin size 131072 crc 910cc753 )
)

game (
	name cworld2j
	description "cworld2j"
	rom ( name q501.bin size 131072 crc c5453f56 )
	rom ( name q502.bin size 131072 crc a2cadcbe )
	rom ( name q505.bin size 131072 crc 143e068f )
	rom ( name q506.bin size 131072 crc c92a91fc )
	rom ( name q509.bin size 131072 crc 48496d80 )
	rom ( name q510.bin size 131072 crc 119e5e93 )
	rom ( name q513.bin size 131072 crc c741ac52 )
	rom ( name q514.bin size 131072 crc a8755f82 )
	rom ( name q517.bin size 131072 crc bd3b4d11 )
	rom ( name q518.bin size 131072 crc c57da03c )
	rom ( name q523.bin size 65536 crc e14dc524 )
	rom ( name q524.bin size 131072 crc b419d139 )
	rom ( name q525.bin size 131072 crc 979237cb )
	rom ( name q530.bin size 131072 crc d10c1b68 )
	rom ( name q531.bin size 131072 crc 7d17e496 )
	rom ( name q532.bin size 131072 crc 3ef9c7c2 )
	rom ( name q533.bin size 131072 crc 04d03930 )
	rom ( name q534.bin size 131072 crc 7fcc1317 )
	rom ( name q535.bin size 131072 crc abacee26 )
	rom ( name q536.bin size 131072 crc 38a08099 )
	rom ( name q537.bin size 131072 crc eb547ebc )
	rom ( name q538.bin size 131072 crc 9c24670c )
	rom ( name q539.bin size 131072 crc a5839b25 )
	rom ( name q540.bin size 131072 crc 7f14b7b4 )
	rom ( name q541.bin size 131072 crc d3654067 )
	rom ( name q542.bin size 131072 crc 4d29b3a4 )
	rom ( name q543.bin size 131072 crc 3ef65ea8 )
)

game (
	name cybattlr
	description "cybattlr"
	rom ( name cb_m03.rom size 524288 crc 4cd49f58 )
	rom ( name cb_m01.rom size 524288 crc 1109337f )
	rom ( name cb_m02.rom size 524288 crc 882825db )
	rom ( name cb_m04.rom size 524288 crc 0c91798e )
	rom ( name cb_02.rom size 262144 crc 2ed14c50 )
	rom ( name cb_03.rom size 262144 crc bee20587 )
	rom ( name cb_07.rom size 65536 crc 85d219d7 )
	rom ( name cb_08.rom size 65536 crc bf7b3558 )
	rom ( name cb_09.rom size 131072 crc 37b1f195 )
	rom ( name cb_10.rom size 262144 crc 8af95eed )
	rom ( name cb_11.rom size 262144 crc 59d62d1f )
)

game (
	name cyberb2p
	description "cyberb2p"
	rom ( name 1001.bin size 131072 crc 586ba107 )
	rom ( name 1002.bin size 131072 crc 0f71f86c )
	rom ( name 1003.bin size 131072 crc 1cf373a2 )
	rom ( name 1004.bin size 131072 crc 537f6de3 )
	rom ( name 1005.bin size 131072 crc a53e6248 )
	rom ( name 1006.bin size 131072 crc df0ab373 )
	rom ( name 1007.bin size 131072 crc f2ffab24 )
	rom ( name 1008.bin size 131072 crc 78525bbb )
	rom ( name 1025.bin size 65536 crc 95ff68c6 )
	rom ( name 1026.bin size 65536 crc f61c4898 )
	rom ( name 1032.bin size 65536 crc 131f52a0 )
	rom ( name 1033.bin size 65536 crc b6270943 )
	rom ( name 1034.bin size 65536 crc 6514f0bd )
	rom ( name 1035.bin size 65536 crc 1be3e5c8 )
	rom ( name 1036.bin size 65536 crc cdf6e3d6 )
	rom ( name 1037.bin size 65536 crc ec2fef3e )
	rom ( name 1038.bin size 65536 crc e866848f )
	rom ( name 1039.bin size 65536 crc 9b9a393c )
	rom ( name 1040.bin size 65536 crc a4c116f9 )
	rom ( name 1041.bin size 65536 crc e25d7847 )
	rom ( name 1042.bin size 65536 crc e63cf125 )
	rom ( name 1049.bin size 65536 crc 94f24575 )
	rom ( name 1050.bin size 65536 crc 87208e1e )
	rom ( name 1051.bin size 65536 crc f82558b9 )
	rom ( name 1052.bin size 65536 crc d96437ad )
	rom ( name 2023.bin size 65536 crc e541b08f )
	rom ( name 2024.bin size 65536 crc 5a77ee95 )
	rom ( name 3019.bin size 65536 crc 029f8cb6 )
	rom ( name 3020.bin size 65536 crc 1871b344 )
	rom ( name 3021.bin size 65536 crc fd7ebead )
	rom ( name 3022.bin size 65536 crc 173ccad4 )
)

game (
	name cyberba2
	description "cyberba2"
	rom ( name 2124.1k size 65536 crc 30f55915 )
	rom ( name 2123.1m size 65536 crc 502676e8 )
)

game (
	name cyberbal
	description "cyberbal"
	rom ( name 1132-snd.5c size 65536 crc ca5ce8d8 )
	rom ( name 1133-snd.7c size 65536 crc ffeb8746 )
	rom ( name 1134-snd.5a size 65536 crc bcbd4c00 )
	rom ( name 1135-snd.7a size 65536 crc d520f560 )
	rom ( name 1146.9l size 65536 crc a64b4da8 )
	rom ( name 1147.8l size 65536 crc ca91ec1b )
	rom ( name 1148.11l size 65536 crc ee29d1d1 )
	rom ( name 1149.10l size 65536 crc 882649f8 )
	rom ( name 1150.15a size 65536 crc e770eb3e )
	rom ( name 1151.11a size 65536 crc 6f53c7c1 )
	rom ( name 1152.15c size 65536 crc c8f1f7ff )
	rom ( name 1153.11c size 65536 crc 99629412 )
	rom ( name 1154.16a size 65536 crc 40db00da )
	rom ( name 1155.12a size 65536 crc 5de609e5 )
	rom ( name 1156.16c size 65536 crc 6bf0bf98 )
	rom ( name 1157.12c size 65536 crc aa198cb7 )
	rom ( name 1162.19a size 65536 crc 0a11d877 )
	rom ( name 1163.14a size 65536 crc 47f56ced )
	rom ( name 1164.19c size 65536 crc 7ff29d09 )
	rom ( name 1165.14c size 65536 crc 40bdf767 )
	rom ( name 1166.14n size 65536 crc 0ca1e3b3 )
	rom ( name 1167.16n size 65536 crc 882f4e1c )
	rom ( name 2127.3c size 65536 crc 3e5feb1f )
	rom ( name 2128.1b size 65536 crc 4e642cc3 )
	rom ( name 2129.1c size 65536 crc db11d2f0 )
	rom ( name 2130.3b size 65536 crc fd86b8aa )
	rom ( name 2131-snd.2f size 65536 crc bd7e3d84 )
	rom ( name 2158.17a size 65536 crc 52bb08fb )
	rom ( name 2159.13a size 65536 crc e6f95010 )
	rom ( name 2160.17c size 65536 crc c3168603 )
	rom ( name 2161.13c size 65536 crc 6cf79a67 )
	rom ( name 4123.1m size 65536 crc fb872740 )
	rom ( name 4124.1k size 65536 crc 87babad9 )
)

game (
	name cyberbt
	description "cyberbt"
	rom ( name 1001.bin size 131072 crc 586ba107 )
	rom ( name 1002.bin size 131072 crc 0f71f86c )
	rom ( name 1003.bin size 131072 crc 1cf373a2 )
	rom ( name 1004.bin size 131072 crc 537f6de3 )
	rom ( name 1005.bin size 131072 crc a53e6248 )
	rom ( name 1006.bin size 131072 crc df0ab373 )
	rom ( name 1007.bin size 131072 crc f2ffab24 )
	rom ( name 1008.bin size 131072 crc 78525bbb )
	rom ( name 1032.bin size 65536 crc 131f52a0 )
	rom ( name 1033.bin size 65536 crc b6270943 )
	rom ( name 1034.bin size 65536 crc 6514f0bd )
	rom ( name 1035.bin size 65536 crc 1be3e5c8 )
	rom ( name cyb1018.bin size 65536 crc aa495b6f )
	rom ( name cyb1008.bin size 65536 crc 7d6c4163 )
	rom ( name cyb1013.bin size 65536 crc 11d287c9 )
	rom ( name cyb1015.bin size 65536 crc dbbad153 )
	rom ( name cyb1012.bin size 65536 crc a8eeed8c )
	rom ( name cyb1011.bin size 65536 crc 22d3e09c )
	rom ( name cyb1020.bin size 65536 crc 4976cffd )
	rom ( name cyb1007.bin size 65536 crc d434b2d7 )
	rom ( name cyb1010.bin size 65536 crc e7a7cae8 )
	rom ( name cyb1029.bin size 65536 crc afee87e1 )
	rom ( name cyb1009.bin size 65536 crc 3933e089 )
	rom ( name cyb1019.bin size 65536 crc 833b4768 )
	rom ( name cyb1014.bin size 65536 crc be15db42 )
	rom ( name cyb1017.bin size 65536 crc ddca9ca2 )
	rom ( name cyb1016.bin size 65536 crc 76e0d008 )
)

game (
	name cyberlip
	description "cyberlip"
	rom ( name cybl_v11.rom size 524288 crc 90224d22 )
	rom ( name cybl_v12.rom size 524288 crc a0cf1834 )
	rom ( name cybl_v21.rom size 524288 crc 586f4cb2 )
	rom ( name cybl_s1.rom size 131072 crc 79a35264 )
	rom ( name cybl_v13.rom size 524288 crc ae38bc84 )
	rom ( name cybl_v14.rom size 524288 crc 70899bd2 )
	rom ( name cybl_c1.rom size 524288 crc 8bba5113 )
	rom ( name cybl_c2.rom size 524288 crc cbf66432 )
	rom ( name cybl_c3.rom size 524288 crc e4f86efc )
	rom ( name cybl_c4.rom size 524288 crc f7be4674 )
	rom ( name cybl_c5.rom size 524288 crc e8076da0 )
	rom ( name cybl_c6.rom size 524288 crc c495c567 )
	rom ( name cybl_m1.rom size 65536 crc 47980d3a )
	rom ( name cybl_p1.rom size 524288 crc 69a6b42d )
)

game (
	name dairesya
	description "dairesya"
	rom ( name 560-k02.12c size 16384 crc 07bc13a9 )
	rom ( name 560-k04.6f size 32768 crc c883d856 )
	rom ( name 560-k03.13c size 32768 crc 2ac6103b )
	rom ( name 560-k07.9f size 32768 crc c8a1b840 )
	rom ( name 560-j01.10c size 16384 crc a203b223 )
	rom ( name 560-j05.7f size 32768 crc f75893d4 )
	rom ( name 560-j06.8f size 32768 crc a6e8248d )
)

game (
	name dakkochn
	description "dakkochn"
	rom ( name epr11220.86 size 32768 crc fdd25d8a )
	rom ( name epr11221.87 size 32768 crc f9a44916 )
	rom ( name epr11222.88 size 32768 crc 33fab0b2 )
	rom ( name epr11223.89 size 32768 crc 538adc55 )
	rom ( name epr11224.90 size 32768 crc 9fb1972b )
	rom ( name epr11225.91 size 32768 crc c540f9e2 )
	rom ( name epr11226.4 size 32768 crc 3dbc2f78 )
	rom ( name epr11227.5 size 32768 crc 34156e8d )
	rom ( name epr11228.6 size 32768 crc fdd5323f )
	rom ( name epr11229.126 size 32768 crc c11648d0 )
	rom ( name pr11217.8 size 256 crc 49dbde88 )
	rom ( name pr11218.14 size 256 crc 3eda3a1b )
	rom ( name pr11219.20 size 256 crc 45e252d9 )
)

game (
	name dangar
	description "dangar"
	rom ( name 82s129.10f size 256 crc c6de5ecb )
	rom ( name 82s129.11f size 256 crc a5bbd6dc )
	rom ( name 82s129.2d size 256 crc a4ac95a5 )
	rom ( name 82s129.7f size 256 crc 29bc6216 )
	rom ( name 82s129.9f size 256 crc b29f6a07 )
	rom ( name dangar01.14f size 32768 crc d59ed1f1 )
	rom ( name dangar02.15f size 32768 crc dfdb931c )
	rom ( name dangar03.17f size 32768 crc 6954e8c3 )
	rom ( name dangar04.19f size 32768 crc 4af6a8bf )
	rom ( name dangar05.13d size 16384 crc 40cb378a )
	rom ( name dangar06.17d size 16384 crc 6c899071 )
	rom ( name dangar07.19d size 16384 crc 6dba32cf )
	rom ( name dangar08.1b size 32768 crc e52638f2 )
	rom ( name dangar09.3b size 16384 crc 809d280f )
	rom ( name dangar10.5b size 16384 crc 99a3591b )
	rom ( name dangar13.b14 size 16384 crc 3e041873 )
	rom ( name dangar14.b15 size 32768 crc 488e3463 )
	rom ( name dangarxx.f1 size 32768 crc 8cf11419 )
	rom ( name dangarxx.f4 size 32768 crc 55711884 )
)

game (
	name dangar2
	description "dangar2"
	rom ( name dangar2.011 size 16384 crc e804ffe1 )
	rom ( name dangar2.016 size 32768 crc 743fa2d4 )
	rom ( name dangar2.017 size 16384 crc 1cdc60a5 )
	rom ( name dangar2.018 size 16384 crc db7f6613 )
)

game (
	name dangarb
	description "dangarb"
	rom ( name dangar2.011 size 16384 crc e804ffe1 )
	rom ( name dangar2.018 size 16384 crc db7f6613 )
	rom ( name 8 size 32768 crc 8136fd10 )
	rom ( name 9 size 16384 crc 3ce5ec11 )
)

game (
	name dangerz
	description "dangerz"
	rom ( name 13818.3 size 16384 crc 71863c5b )
	rom ( name 13802.94 size 16384 crc d4adbcbb )
	rom ( name 13809.70 size 16384 crc e44eb9f5 )
	rom ( name 13818.5 size 16384 crc 403bdfea )
	rom ( name 13804.92 size 16384 crc 6c23f1a5 )
	rom ( name 13824.13t size 65536 crc 381026c6 )
	rom ( name 13805.69 size 16384 crc e9c9f38b )
	rom ( name 13803.95 size 16384 crc 9178ed76 )
	rom ( name 13822.67 size 16384 crc 00ff3033 )
	rom ( name 13808.91 size 16384 crc 035534ad )
	rom ( name 13808.90 size 16384 crc d5b4985d )
	rom ( name 13823.12t size 65536 crc 31604634 )
	rom ( name 13806.68 size 16384 crc 2dbd64d2 )
	rom ( name 13810.89 size 16384 crc 4f645973 )
	rom ( name 13801.93 size 16384 crc f9ff55ec )
	rom ( name 13819.6 size 16384 crc 1fee5f10 )
	rom ( name 13817.4 size 16384 crc 924bead3 )
	rom ( name 13820.7 size 16384 crc 42657a1e )
	rom ( name 13821.8 size 16384 crc 92f3e006 )
)

game (
	name dangseed
	description "dangseed"
	rom ( name ns1-mcu.bin size 4096 crc ffb5c0bd )
	rom ( name dr1-chr8.bin size 131072 crc 0fbaa10e )
	rom ( name dr1-chr5.bin size 131072 crc 715c0720 )
	rom ( name dr1-prg5.bin size 131072 crc 7986bbdd )
	rom ( name dr1-chr4.bin size 131072 crc c34471bc )
	rom ( name dr1-obj1.bin size 131072 crc 24d6db51 )
	rom ( name dr1-prg6.bin size 65536 crc cc68262b )
	rom ( name dr1-obj0.bin size 131072 crc abb95644 )
	rom ( name dr1-obj2.bin size 131072 crc 7e3a78c0 )
	rom ( name dr1-snd0.bin size 131072 crc bcbbb21d )
	rom ( name dr1-prg7.bin size 131072 crc d7d2f653 )
	rom ( name dr1-chr1.bin size 131072 crc 55ce77e1 )
	rom ( name dr1-chr2.bin size 131072 crc 6f913419 )
	rom ( name dr1-chr6.bin size 131072 crc 5c1b71fa )
	rom ( name dr1-chr3.bin size 131072 crc fe1f1a25 )
	rom ( name dr1-chr0.bin size 131072 crc 419bacc7 )
	rom ( name dr1-voi0.bin size 131072 crc de4fdc0e )
)

game (
	name darkadv
	description "darkadv"
	rom ( name n03.10a size 32768 crc a24c682f )
	rom ( name n04.4n size 65536 crc 65b55105 )
	rom ( name n05.6n size 65536 crc a9195b0b )
	rom ( name n06.8n size 65536 crc 37a72e8b )
	rom ( name n07.10n size 65536 crc 6154322a )
	rom ( name n08.4r size 65536 crc a9603196 )
	rom ( name n12.8s size 65536 crc da221944 )
	rom ( name n13.10s size 65536 crc f1c252af )
	rom ( name n14.3f size 16384 crc c76ac6d2 )
	rom ( name n09.6r size 65536 crc 1c6b594c )
)

game (
	name darkplnt
	description "darkplnt"
	rom ( name 5c.snd size 4096 crc 672b9454 )
	rom ( name 6e.cpu size 32 crc 86b6e124 )
	rom ( name drkplt2c.dat size 4096 crc 5a0ca559 )
	rom ( name drkplt2e.dat size 4096 crc 52e2117d )
	rom ( name drkplt2g.dat size 4096 crc 4093219c )
	rom ( name drkplt2j.dat size 4096 crc b974c78d )
	rom ( name drkplt2k.dat size 4096 crc 71a37385 )
	rom ( name drkplt2l.dat size 4096 crc 5ad25154 )
	rom ( name drkplt2m.dat size 4096 crc 8d2f0122 )
	rom ( name drkplt2p.dat size 4096 crc 2d66253b )
	rom ( name drkplt5f.dat size 2048 crc 2af0ee66 )
	rom ( name drkplt5h.dat size 2048 crc 66ef3225 )
)

game (
	name darksea1
	description "darksea1"
	rom ( name ga-01.rom size 131072 crc 98bd2940 )
	rom ( name ga-04.rom size 131072 crc a1a985a9 )
)

game (
	name darkseaj
	description "darkseaj"
	rom ( name fz-00.bin size 131072 crc 1ab99aa7 )
	rom ( name fz-01.bin size 131072 crc 373caeee )
	rom ( name fz-04.bin size 131072 crc 817faa2c )
	rom ( name fz-05.bin size 131072 crc 3374ef8c )
)

game (
	name darkseal
	description "darkseal"
	rom ( name fz-02.rom size 65536 crc 3c9c3012 )
	rom ( name fz-03.rom size 65536 crc 264b90ed )
	rom ( name fz-06.rom size 65536 crc c4828a6d )
	rom ( name fz-07.rom size 131072 crc 588dd3cb )
	rom ( name fz-08.rom size 131072 crc c9bf68e1 )
	rom ( name ga-00.rom size 131072 crc fbf3ac63 )
	rom ( name ga-05.rom size 131072 crc d5e3ae3f )
	rom ( name ga01-3.rom size 131072 crc f409050e )
	rom ( name ga04-3.rom size 131072 crc bafad556 )
	rom ( name mac-00.rom size 524288 crc 52acf1d6 )
	rom ( name mac-01.rom size 524288 crc b28f7584 )
	rom ( name mac-02.rom size 524288 crc 49504e89 )
	rom ( name mac-03.rom size 524288 crc 9996f3dc )
)

game (
	name darwin
	description "darwin"
	rom ( name darw_01.rom size 32768 crc 15a16973 )
	rom ( name darw_02.rom size 32768 crc 559a71ab )
	rom ( name darw_03.rom size 32768 crc 57d0350d )
	rom ( name darw_04.rom size 16384 crc 0eabf21c )
	rom ( name darw_05.rom size 32768 crc e771f864 )
	rom ( name darw_06.rom size 32768 crc 2a9fb208 )
	rom ( name darw_07.rom size 32768 crc 97ac052c )
	rom ( name darw_08.rom size 32768 crc 6b580d58 )
	rom ( name darw_09.rom size 8192 crc 067b4cf5 )
	rom ( name darw_10.rom size 32768 crc 487a014c )
	rom ( name darw_11.rom size 32768 crc 548ce2d1 )
	rom ( name darw_12.rom size 32768 crc faba5fef )
	rom ( name df.12 size 256 crc 89b952ef )
	rom ( name df.13 size 256 crc d595e91d )
)

game (
	name dbldyn
	description "dbldyn"
	rom ( name 10.4k size 65536 crc 719f909d )
	rom ( name 3.8e size 131072 crc 9b785028 )
	rom ( name 4.7e size 131072 crc 0d0f6350 )
	rom ( name 5.8p size 65536 crc ea56d719 )
	rom ( name 6.7p size 65536 crc 9ffa0ecd )
	rom ( name 8.8w size 65536 crc f4066081 )
	rom ( name 9.5k size 65536 crc 16bec703 )
)

game (
	name dblplay
	description "dblplay"
	rom ( name 15017-01.u95 size 16384 crc b68baf47 )
	rom ( name 15016-01.u94 size 16384 crc 9941a55b )
	rom ( name 15009-01.u69 size 16384 crc b123a28e )
	rom ( name 15015-01.u93 size 16384 crc 8ccb1404 )
	rom ( name 15014-01.u92 size 16384 crc 2508a9ad )
	rom ( name 15008-01.u68 size 16384 crc a1a51383 )
	rom ( name 15012-01.u90 size 16384 crc ef01d997 )
	rom ( name 15007-01.u67 size 16384 crc 976334e6 )
	rom ( name 15025-01.u2t size 8192 crc 1c959895 )
	rom ( name 15021-01.104 size 16384 crc a0eba1c7 )
	rom ( name 15006-01.u09 size 16384 crc ab3aac49 )
	rom ( name 15022-01.105 size 16384 crc 7bbfe0b7 )
	rom ( name 15005-01.u08 size 16384 crc 69d487c9 )
	rom ( name 15018-01.101 size 8192 crc 17b6af29 )
	rom ( name 14402-01.u05 size 16384 crc 5ffaec36 )
	rom ( name 15019-01.102 size 16384 crc 9fc8205e )
	rom ( name 15000-01.u03 size 8192 crc 208a920a )
	rom ( name 15026-01.u3t size 8192 crc ed5196d6 )
	rom ( name 15027-01.u4t size 16384 crc 9b1e72e9 )
	rom ( name 15024-01.107 size 16384 crc 02afcf52 )
	rom ( name 14403-01.u06 size 16384 crc 48d6d9d3 )
	rom ( name 15023-01.106 size 16384 crc bbedae34 )
	rom ( name 15004-01.u07 size 16384 crc 6a7acebc )
	rom ( name 15020-01.103 size 16384 crc 4edcc091 )
	rom ( name 15001-01.u04 size 16384 crc 751c40d6 )
)

game (
	name dbreed
	description "dbreed"
	rom ( name db_b0m.rom size 131072 crc 4c83e92e )
	rom ( name db_a0m.rom size 131072 crc 4c83e92e )
	rom ( name db_a1m.rom size 131072 crc 835ef268 )
	rom ( name db_b1m.rom size 131072 crc 835ef268 )
	rom ( name db_b2m.rom size 131072 crc 5117f114 )
	rom ( name db_a2m.rom size 131072 crc 5117f114 )
	rom ( name db_a3m.rom size 131072 crc 8eb0c978 )
	rom ( name db_b3m.rom size 131072 crc 8eb0c978 )
	rom ( name db_c-h0.rom size 65536 crc 5aa79fb2 )
	rom ( name db_c-h3.rom size 131072 crc 4bf3063c )
	rom ( name db_c-l0.rom size 65536 crc ed0f5e06 )
	rom ( name db_c-l3.rom size 131072 crc e4b89b79 )
	rom ( name db_c-v0.rom size 131072 crc 312f7282 )
	rom ( name db_k800m.rom size 131072 crc c027a8cf )
	rom ( name db_k801m.rom size 131072 crc 093faf33 )
	rom ( name db_k802m.rom size 131072 crc 055b4c59 )
	rom ( name db_k803m.rom size 131072 crc 8ed63922 )
)

game (
	name dcon
	description "dcon"
	rom ( name bg2 size 524288 crc 01864eb6 )
	rom ( name p1-0 size 131072 crc 3ec1ef7d )
	rom ( name p0-0 size 131072 crc a767ec15 )
	rom ( name fix0 size 65536 crc ab30061f )
	rom ( name bg3 size 524288 crc 1408a1e0 )
	rom ( name obj2 size 524288 crc 24e0b51c )
	rom ( name fm size 65536 crc 50450faa )
	rom ( name fix1 size 65536 crc a0582115 )
	rom ( name obj1 size 524288 crc be1f53ba )
	rom ( name pcm size 131072 crc d2133b85 )
	rom ( name p1-1 size 131072 crc 4b8de320 )
	rom ( name bg1 size 524288 crc eac43283 )
	rom ( name obj0 size 524288 crc c3af37db )
	rom ( name p0-1 size 131072 crc a7efa091 )
	rom ( name obj3 size 524288 crc 5274f02d )
)

game (
	name dday
	description "dday"
	rom ( name d2_67.bin size 4096 crc 2b693e42 )
	rom ( name d4_68.bin size 2048 crc f3649264 )
	rom ( name dday.m11 size 256 crc aef6bbfc )
	rom ( name dday.m3 size 256 crc e877ab82 )
	rom ( name dday.m8 size 256 crc ad3314b9 )
	rom ( name e5_66co.bin size 4096 crc fc9f7774 )
	rom ( name e6_65co.bin size 4096 crc fe414a83 )
	rom ( name e7_64co.bin size 4096 crc e1ef2a70 )
	rom ( name e8_63co.bin size 4096 crc 13d53793 )
	rom ( name j8_70co.bin size 2048 crc 0c60e94c )
	rom ( name j9_69co.bin size 2048 crc ba341c10 )
	rom ( name k2_71.bin size 2048 crc f85461de )
	rom ( name k3_72.bin size 2048 crc fdfe88b6 )
	rom ( name k4_73.bin size 2048 crc fa6237e4 )
	rom ( name k6_74o.bin size 2048 crc 66719aea )
	rom ( name k7_75o.bin size 2048 crc 5f8772e2 )
)

game (
	name ddayc
	description "ddayc"
	rom ( name e5_66-c.bin size 4096 crc e7e832f9 )
	rom ( name e6_65-c.bin size 4096 crc 4c210686 )
	rom ( name e7_64-c.bin size 4096 crc 9fb8b1a7 )
	rom ( name e8_63-c.bin size 4096 crc d4fa3ae3 )
	rom ( name j8_70-c.bin size 2048 crc a0c6b86b )
	rom ( name j9_69-c.bin size 2048 crc d352a3d6 )
	rom ( name k6_74.bin size 2048 crc d21a3e22 )
	rom ( name k7_75.bin size 2048 crc a5e5058c )
)

game (
	name ddonpach
	description "ddonpach"
	rom ( name u51.bin size 2097152 crc e7ba8cce )
	rom ( name u27.bin size 524288 crc 2432ff9b )
	rom ( name u60.bin size 2097152 crc 903096a7 )
	rom ( name u53.bin size 2097152 crc cb4c10f0 )
	rom ( name u6.bin size 2097152 crc 9dfdafaf )
	rom ( name u50.bin size 2097152 crc 14b260ec )
	rom ( name u7.bin size 2097152 crc 795b17d5 )
	rom ( name u61.bin size 2097152 crc d89b7631 )
	rom ( name u52.bin size 2097152 crc 02492ee0 )
	rom ( name u26.bin size 524288 crc 4f3a914a )
	rom ( name u62.bin size 2097152 crc 292bfb6b )
)

game (
	name ddrago3b
	description "ddrago3b"
	rom ( name dd3.01 size 131072 crc 68321d8b )
	rom ( name dd3.02 size 131072 crc 38d9ae75 )
	rom ( name dd3.03 size 131072 crc bc05763b )
)

game (
	name ddragon
	description "ddragon"
	rom ( name 21j-l-0 size 512 crc 46339529 )
	rom ( name 21j-k-0 size 256 crc fdb130a9 )
	rom ( name 21j-0-1 size 32768 crc 9efa95bb )
	rom ( name 21j-1-5 size 32768 crc 42045dfd )
	rom ( name 21j-2-3 size 32768 crc 5779705e )
	rom ( name 21j-3 size 32768 crc 3bdea613 )
	rom ( name 21j-4-1 size 32768 crc 728f87b9 )
	rom ( name 21j-5 size 32768 crc 7a8b8db4 )
	rom ( name 21j-6 size 65536 crc 34755de3 )
	rom ( name 21j-7 size 65536 crc 904de6f8 )
	rom ( name 21j-8 size 65536 crc 7c435887 )
	rom ( name 21j-9 size 65536 crc c6640aed )
	rom ( name 21j-a size 65536 crc 574face3 )
	rom ( name 21j-b size 65536 crc 40507a76 )
	rom ( name 21j-c size 65536 crc bb0bc76f )
	rom ( name 21j-d size 65536 crc cb4f231b )
	rom ( name 21j-e size 65536 crc a0a0c261 )
	rom ( name 21j-f size 65536 crc 6ba152f6 )
	rom ( name 21j-g size 65536 crc 3220a0b6 )
	rom ( name 21j-h size 65536 crc 65c7517d )
	rom ( name 21j-i size 65536 crc 5effb0a0 )
	rom ( name 21j-j size 65536 crc 5fb42e7c )
	rom ( name 63701.bin size 16384 crc f5232d03 )
)

game (
	name ddragon2
